kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
掏,トウ,トウ|ドウ,す・る,,す・る,すり|する,◆中の物を手で探り取り出す、同「搯」「捾」◆す・る、人の懐から金品を抜き取る,才扌ノ丿𠃌勹一𠂉二十干山缶匋掏,手,匋,44,3,8,11,tao,tao1,t,ao1,1,none,0,none,2,"[{""word"": ""掏摸"", ""kana"": ""すり""}, {""word"": ""掏る"", ""kana"": ""する""}]",定,舌,全濁,豪,效,,,平,0,,"[{""initial"": ""定"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""豪"", ""rhyme_category"": ""效"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""定"", ""rhyme"": ""豪"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""定"", ""rhyme"": ""豪"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
掛,カイ,カイ|ケ|カ,か・ける,ケ|カ,か・ける,かかる|かける,◆引っ懸(か)ける、ものの上に置いて両方また片方を垂らす、ぶら下げる、同「挂」◆引っ懸かる、気になって心に(目に)止まる◆簡「挂」◆[日]体や物を斜めにしてその一方また一部を他の物に預(あず)ける◆[日]仕事を受け持つ◆[日]ものの上に被(かぶ)せて周りを垂らす◆[日]費用や時間を費(つい)やす◆[日]乗算,才扌土２圭ト卜卦掛,手,卦,44,3,8,11,gua,gua4,g,ua4,4,none,0,none,2,"[{""word"": ""掛かる"", ""kana"": ""かかる""}, {""word"": ""掛ける"", ""kana"": ""かける""}]",見,牙,全清,佳,蟹,,合,去,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""佳"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
探,タン,タン|トン,さぐ・る|さが・す,,さが・す,さがす,◆さぐ・る、奥まで手を伸ばし入れて確かめる、また調べる◆さが・す、遠くまで出かけて確かめる、また調べる◆尋(たず)ねる、尋ね求める,才扌ワ冖ハ八木罙探,手,罙,44,3,8,11,tan,tan4,t,an4,4,-n,0,none,1,"[{""word"": ""探す"", ""kana"": ""さがす""}]",透,舌,次清,覃,咸,,,平,0,,"[{""initial"": ""透"", ""initial_category"": ""舌"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""覃"", ""rhyme_category"": ""咸"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
提,テイ,テイ|ダイ,さ・げる|ちょう,テイ,,ていあん,◆さ・げる、垂らすようにして持つ、下げるようにして持つ◆持ち上げる、引き上げる◆(話や課題などを)取り上げる、持ち出す、「提起(テイキ)」「提案(テイアン)」◆差し上げる、差し出す、「提出(テイシュツ)」「提示(テイジ)」◆引く、引き出す,才扌日一上止龰𤴓是提,手,是,44,3,9,12,ti,ti2,t,i2,2,none,0,none,1,"[{""word"": ""提案"", ""kana"": ""ていあん""}]",常,齒,全濁,支,止,,開,平,0,,"[{""initial"": ""常"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""支"", ""rhyme_category"": ""止"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""定"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""齊"", ""rhyme_category"": ""蟹"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""常"", ""rhyme"": ""支"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""常"", ""rhyme"": ""支"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}",1
揚,ヨウ,ヨウ,あ・がる,,あ・がる,からあげ,◆高く上がる、高く上げる◆(気持ちや声などが)高まる、高める◆(名前や評判などが)高まり広まる、広く伝わる◆[日]熱した油の中に食材を入れて調理する,才扌日一旦万ノ丿𠃌勹２３勿昜揚,手,昜,44,3,9,12,yang,yang2,y,ang2,2,-ng,0,none,1,"[{""word"": ""唐揚げ"", ""kana"": ""からあげ""}]",以,喉,次濁,陽,宕,,開,平,0,,"[{""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""陽"", ""rhyme_category"": ""宕"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
換,カン,カン|ガン,か・える,カン,か・える,かえる|こうかん|のりかえ|のりかえる,◆今あるものをそれまでのものとは別のものに替える,才扌ク𠂊冂ノ丿Ｌ乚儿人𠔿ハ八大奐換,手,奐,44,3,9,12,huan,huan4,h,uan4,4,-n,0,none,4,"[{""word"": ""換える"", ""kana"": ""かえる""}, {""word"": ""交換"", ""kana"": ""こうかん""}, {""word"": ""乗り換え"", ""kana"": ""のりかえ""}, {""word"": ""乗り換える"", ""kana"": ""のりかえる""}]",匣,喉,全濁,寒,山,,合,去,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""寒"", ""tone"": ""去"", ""grade"": null, ""openness"": ""合""}","{""initial"": ""匣"", ""rhyme"": ""寒"", ""tone"": ""去"", ""grade"": null, ""openness"": ""合""}",1
握,アク,アク,にぎ・る,,にぎ・る,おにぎり,◆掌(てのひら)と五本の指でしっかりと掴(つか)む◆しっかりと手の中に入れる◆一掴(ひとつか)み(片手で握った量),才扌コノ丿尸一ム厶𠫔土至屋握,手,屋,44,3,9,12,wo,wo4,w,o4,4,none,1,-k,1,"[{""word"": ""お握り"", ""kana"": ""おにぎり""}]",影,喉,全清,江,江,,,入,1,ク,"[{""initial"": ""影"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""江"", ""rhyme_category"": ""江"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
揺,ヨウ,ヨウ,ゆ・れる|ゆ・らぐ|ゆ・する|ゆ・さぶる,,ゆ・れる|ゆ・らぐ|ゆ・する|ゆ・さぶる,ゆらす|ゆれる,◆上下・左右・前後に行きつ戻りつするように動く、また動かす,才扌ノ丿ツ⺍爪爫爫二十干凵山𠙻揺,手,09揺-扌,44,3,9,12,yao,yao2,y,ao2,2,none,0,none,2,"[{""word"": ""揺らす"", ""kana"": ""ゆらす""}, {""word"": ""揺れる"", ""kana"": ""ゆれる""}]",,,,,,,,,0,,,0,,,,,0
携,ケイ,ケイ|エ,たずさ・える|たずさ・わる,ケイ,,けいたいでんわ,◆手にぶら下げて持つ、(紐などで繋いだものをぶら下げるようにして)身に帯びる◆手を繋ぐ、手を取る、手を取り合う◆手を取って一緒に行く、引き連れる,才扌ノ２隹フ𠃌𠄎乃隽携,手,隽,44,3,10,13,xie,xie2,x,ie2,2,none,1,-t,1,"[{""word"": ""携帯電話"", ""kana"": ""けいたいでんわ""}]",匣,喉,全濁,齊,蟹,,合,平,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""齊"", ""rhyme_category"": ""蟹"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""齊"", ""tone"": ""平"", ""grade"": null, ""openness"": ""合""}","{""initial"": ""匣"", ""rhyme"": ""齊"", ""tone"": ""平"", ""grade"": null, ""openness"": ""合""}",1
摸,ボ,ボ|モ|バク|マク,,,,すり,◆手で撫(な)でる、手で触れる、手で探る、よく見えないものを手で触れて確かめる◆手本に倣(なら)う、手本をなぞる、同「摹」◆似せる、真似る、同「摹」◆ものの形、同「模」,才扌サ十２艹艹艹日䒤大旲莫摸,手,莫,44,3,10,13,mo,mo1,m,o1,1,none,1,-k,1,"[{""word"": ""掏摸"", ""kana"": ""すり""}]",明,脣,次濁,模,遇,,,平,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""唐"", ""rhyme_category"": ""宕"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""模"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""模"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
撮,サツ,サツ|サチ,つま・む|と・る,,と・る,とる,◆つま・む、二本(或いは三本)の指で掴(つか)む、指先や箸などの長いものを使って寄せ集めて掴み上げる、摘(つ)まむ、同「摘」「抓」◆多くのものの内から一部分或いは必要な部分だけを取り出す◆寄せ集める、多くのものが同じところに集まる、同「最」◆漢代(前202年～220年)の容量の単位、1撮=4圭=2mL ◆[日]と・る、写真を写す,才扌日曰耳ヌ又取最撮,手,最,44,3,12,15,cuo,cuo1,c,uo1,1,none,1,-k,1,"[{""word"": ""撮る"", ""kana"": ""とる""}]",精,齒,全清,寒,山,,合,入,1,ツ,"[{""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ツ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""清"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ツ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
撲,ボク,ボク|ホク,なぐ・る|う・つ|ぶ・つ,,う・つ,すもう,◆なぐ・る、軽く撃つ、軽く叩(はた)く◆ぶつかる、ぶつける◆ぶつかって倒れる◆「撲地(プーディ)」、「ぽん」「ぱっ」「ぎゅ」などという短い動きを表す副詞、例「撲地生、ぽんと生まれ出る」「撲地把、ぱっと握る」◆簡「扑」,才扌ソ丷一业三人大夫𡗗２菐撲,手,菐,44,3,12,15,pu,pu1,p,u1,1,none,1,-k,1,"[{""word"": ""相撲"", ""kana"": ""すもう""}]",滂,脣,次清,東,通,一,,入,1,ク,"[{""initial"": ""滂"", ""initial_category"": ""脣"", ""voicing"": ""次清"", ""openness"": null, ""grade"": ""一"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
操,ソウ,ソウ,あやつ・る|みさお,ソウ,,そうさ|たいそう,◆手に握り持つ、しっかりと持つ◆みさお、守るべきものをしっかりと持つ、またしっかりと守る、またその行いや心掛け◆あやつ・る、人や動物・言葉や心・道具や楽器などを自分の(手で)思い通りに動かす、また働かせる◆思い通りに動かせるように訓練する,才扌口２吅３品木喿操,手,喿,44,3,13,16,cao,cao1,c,ao1,1,none,0,none,2,"[{""word"": ""操作"", ""kana"": ""そうさ""}, {""word"": ""体操"", ""kana"": ""たいそう""}]",清,齒,次清,豪,效,,,平,0,,"[{""initial"": ""清"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""豪"", ""rhyme_category"": ""效"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""心"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""侯"", ""rhyme_category"": ""流"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""清"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""豪"", ""rhyme_category"": ""效"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",3,gy,"[""通用"", ""通用"", ""通用""]",,,0
支,シ,シ,ささ・える|つか・える,シ,,ししゃ|したく,◆枝(えだ)、幹(みき)となる部分から枝状に分かれ出たもの、同「枝」「肢」「𢺶」◆分かれる、分かれ出る、幹(みき)となる部分から分かれる◆ささ・える、落ちたり倒れたりしないように手や棒などを当てる、また当てて押さえる、同「𢺶」◆(資金・財源などを使途ごとに)割り当てる、また割り当てられた金を出す(支出する、支払う)、同「𢺶」◆[日]つか・える、閊(つか)える、差し障(さしさわ)る◆し、しにょう、部首名,十ヌ又支,支,,45,4,0,4,zhi,zhi1,zh,i1,1,none,1,-k,2,"[{""word"": ""支社"", ""kana"": ""ししゃ""}, {""word"": ""支度"", ""kana"": ""したく""}]",章,齒,全清,支,止,,開,平,0,,"[{""initial"": ""章"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""支"", ""rhyme_category"": ""止"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
放,ホウ,ホウ,はな・す|はな・つ|はな・れる|ほう・る,ホウ,ほう・る,ほうそう|ほうそうきょく,◆制限(セイゲン)・束縛(ソクバク)・拘束(コウソク)され自由に動けない状態であったものを自由に動ける状態にする、制限・束縛・拘束を解(と)く、「開放(カイホウ、閉じていたものを開け放つ、また広げる)」「放免(ホウメン、罰を解き釈放すること)」◆制限・束縛・拘束されることなく気儘(きまま)なさま、「放縦(ホウジュウ、気ままなさま)」「放言(ホウゲン、気兼ねすることなく言いたいことを言う)」◆(制限・束縛・拘束が解かれ)四方に散る、散らす◆置(お)く、置いておく,亠万方ノ丿一𠂉メヌ又攵放,攴,方,46,4,4,8,fang,fang4,f,ang4,4,-ng,0,none,2,"[{""word"": ""放送"", ""kana"": ""ほうそう""}, {""word"": ""放送局"", ""kana"": ""ほうそうきょく""}]",幫,脣,全清,陽,宕,,,上,0,,"[{""initial"": ""幫"", ""initial_category"": ""脣"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""陽"", ""rhyme_category"": ""宕"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""幫"", ""initial_category"": ""脣"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""陽"", ""rhyme_category"": ""宕"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
政,セイ,セイ|ショウ,まつりごと,セイ,,せいじ,◆正(ただ)す、正しくする、同「正」◆社会などの秩序(チツジョ)を公正・公平に保(たも)つこと、またその仕事、またその手順・方法、「政治(セイジ、国を治めること)」「政事(セイジ、政治に関わる事柄)」,一上止正ノ丿一𠂉メヌ又攵政,攴,正,46,4,5,9,zheng,zheng4,zh,eng4,4,-ng,0,none,1,"[{""word"": ""政治"", ""kana"": ""せいじ""}]",章,齒,全清,清,梗,,開,去,0,,"[{""initial"": ""章"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""清"", ""rhyme_category"": ""梗"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""章"", ""rhyme"": ""清"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""章"", ""rhyme"": ""清"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}",1
故,コ,コ|ク,ゆえ,コ,,こしょう|じこ|なぜ|ふるさと,◆古い、以前の、同「古」◆古くから、以前から◆古くからの～、以前からの～◆死ぬ、亡(な)くなる◆～の為に～、～という理由で～、～が原因で～◆理由、原因◆(思い掛けない、また良くない)出来事,十口古ノ丿一𠂉メヌ又攵故,攴,古,46,4,5,9,gu,gu4,g,u4,4,none,1,-k,4,"[{""word"": ""何故"", ""kana"": ""なぜ""}, {""word"": ""故郷/古里"", ""kana"": ""ふるさと""}, {""word"": ""故障"", ""kana"": ""こしょう""}, {""word"": ""事故"", ""kana"": ""じこ""}]",見,牙,全清,模,遇,,,去,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
