kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
熊,ユウ,ユウ|ウ,くま,,くま,くま,◆クマ(熊)、クマ科の哺乳類,ム厶月ヒ七𠤎匕２能、丶４灬熊,火,能,4q,4,10,14,xiong,xiong2,x,iong2,2,-ng,0,none,1,"[{""word"": ""熊"", ""kana"": ""くま""}]",云,喉,次濁,東,通,三,,平,0,,"[{""initial"": ""云"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": ""三"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
熱,ゼツ,ゼツ|ネツ|ネチ,あつ・い,,あつ・い,あつい,◆火に温められて立ち昇る温気や蒸気◆火に当たって温度が高くなる、太陽の熱によって気温が上がるのは「暑」◆火照(ほて)る◆盛んになる、夢中になる,土ハ八一ノ丿Ｌ乚儿兀圥２坴⺄九、丶丸埶、丶４灬熱,火,埶,4q,4,11,15,re,re4,r,e4,4,none,1,-k,1,"[{""word"": ""熱い"", ""kana"": ""あつい""}]",日,齒,次濁,仙,山,,開,入,1,ツ,"[{""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""仙"", ""rhyme_category"": ""山"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ツ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""日"", ""rhyme"": ""仙"", ""tone"": ""入"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""日"", ""rhyme"": ""仙"", ""tone"": ""入"", ""grade"": null, ""openness"": ""開""}",1
燐,リン,リン,,,,マッチ,◆(黄燐などのように)自然発火し空中を動き回る青白い火、鬼火(おにび、空中を動き回る青白い火、古く原因が分からず鬼が点けた火と考えられた)、螢火(ほたるび、ホタルが放つような光)、人魂(ひとだま、空中を動き回る青白い火、古く死者の体から離れ出た魂と考えられた)、同「粦」◆[日]リン(燐、Phosphorus、P)、元素名、同「磷」 ,火米タ夕ヰ㐄舛粦燐,火,粦,4q,4,12,16,lin,lin2,l,in2,2,-n,0,none,1,"[{""word"": ""match/（燐寸）"", ""kana"": ""マッチ""}]",來,舌,次濁,眞,臻,,開,平,0,,"[{""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
父,フ,フ|ブ|ホ,ちち,,ちち,おじ|ちち,◆男親(おとこおや)、家長(カチョウ)◆家族・親族・種族・民族などを率(ひき)いる男性◆名前の後に付けて用いる男子の美称、同「甫」◆年長また老年の男性に対する敬称◆ちち、部首名,ハメ乂父,父,,4s,4,0,4,fu,fu4,f,u4,4,none,1,-k,3,"[{""word"": ""叔父/伯父"", ""kana"": ""おじ""}, {""word"": ""叔父/伯父"", ""kana"": ""おじ""}, {""word"": ""父"", ""kana"": ""ちち""}]",幫,脣,全清,虞,遇,,,上,0,,"[{""initial"": ""幫"", ""initial_category"": ""脣"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""虞"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""並"", ""initial_category"": ""脣"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""虞"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""通用"", ""呉/漢異""]","{""initial"": ""並"", ""rhyme"": ""虞"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""並"", ""rhyme"": ""虞"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
爺,ヤ,ヤ,じじ|じい|じじい,,じい,おじいさん,◆父(ちち)、父親、お父さん◆[日]老年の男性,ハメ乂父耳ろ３Ｉ｜丨邑阝耶爺,父,耶,4s,4,9,13,ye,ye2,y,e2,2,none,1,-k,1,"[{""word"": ""お爺さん"", ""kana"": ""おじいさん""}]",,,,,,,,,0,,,0,,,,,0
片,ヘン,ヘン,かた,,かた,かたかな,◆切って(切り開いて、切り裂いて)薄く広げたもの、薄く平らなもの◆大きなものを小さく分けたその一つ、小さいもの◆少しであるさま、僅(わず)かなさま、「片言(ヘンゲン、簡単・簡潔な言葉)」◆[日]組み合わさって一つになるものの一方◆かた、かたへん、部首名¶「片」と「爿」についての備考、「【康熙字典:巳集中:爿部:爿】…〇按徐鍇素稱博洽果唐本說文有爿部鍇卽唐宋閒人不應云無且玉篇亦無爿部類篇爿字偏旁歸幷片部篇海止有牀部亦俱無爿部司馬光曰傳寫之譌片或作爿此皆祖述說文若據周鄭二家而廢徐氏之說亦未爲當存以俟考又字彙蒲閑切音瓣爿片未知所據然爿片二字今俗音有之」,片,片,,4v,4,0,4,pian,pian4,p,ian4,4,-n,0,none,1,"[{""word"": ""片仮名"", ""kana"": ""かたかな""}]",滂,脣,次清,先,山,,,去,0,,"[{""initial"": ""滂"", ""initial_category"": ""脣"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""先"", ""rhyme_category"": ""山"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
牛,ギュウ,ギュウ|グ|ゴ,うし,ギュウ,,ぎゅうにく|ぎゅうにゅう,◆ウシ(牛)、ウシ目の哺乳類の総称、特に家畜のウシを指す◆(牛のように)強情な、傲慢な◆二十八宿北方玄武ゲンブの第二星 ◆「牛蒡(ゴボウ)」、キク科ゴボウ属の草、「牛蒡子(ゴボウシ、ゴボウの種、乾燥させて生薬として利用される)」 ◆「紫金牛(シキンギュウ)」、ヤブコウジ(藪柑子)、サクラソウ科ヤブコウジ属の木 ◆「天牛(テンギュウ)」、カミキリムシ(髪切虫、天牛)、カミキリムシ科の虫の総称◆うし、部首名,牛,牛,,4x,4,0,4,niu,niu2,n,iu2,2,none,0,none,2,"[{""word"": ""牛肉"", ""kana"": ""ぎゅうにく""}, {""word"": ""牛乳"", ""kana"": ""ぎゅうにゅう""}]",疑,牙,次濁,尤,流,,,平,0,,"[{""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""尤"", ""rhyme_category"": ""流"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
物,ブツ,ブツ|モツ|モチ,もの,ブツ|モツ,もの,かいもの|くだもの|たてもの|たべもの|どうぶつ|にもつ|のみもの|はくぶつかん|もの,◆(天地の間に存在する)人以外の形のあるもの、人は「者」、形のないものは「事」,牜牛ノ丿𠃌勹２３勿物,牛,勿,4x,4,4,8,wu,wu4,w,u4,4,none,1,-k,9,"[{""word"": ""買い物"", ""kana"": ""かいもの""}, {""word"": ""果物"", ""kana"": ""くだもの""}, {""word"": ""建物"", ""kana"": ""たてもの""}, {""word"": ""食べ物"", ""kana"": ""たべもの""}, {""word"": ""動物"", ""kana"": ""どうぶつ""}, {""word"": ""荷物"", ""kana"": ""にもつ""}, {""word"": ""飲み物"", ""kana"": ""のみもの""}, {""word"": ""博物館"", ""kana"": ""はくぶつかん""}, {""word"": ""物"", ""kana"": ""もの""}]",明,脣,次濁,文,臻,,,入,1,ツ,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""文"", ""rhyme_category"": ""臻"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ツ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""文"", ""tone"": ""入"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""文"", ""tone"": ""入"", ""grade"": null, ""openness"": null}",1
特,トク,トク|ドク,,トク,,とくぎ,◆牡牛(おすうし)、祭礼の際の犠牲(ギセイ、生贄いけにえ)として選ばれるひときわ立派な牡牛、同「犆」「𤙰」◆際立(きわだ)っている、抜きん出ている、非常に◆それだけの、それだけのための,牜牛土十、丶寸寺特,牛,寺,4x,4,6,10,te,te4,t,e4,4,none,1,-k,1,"[{""word"": ""特技"", ""kana"": ""とくぎ""}]",定,舌,全濁,登,曾,,開,入,1,ク,"[{""initial"": ""定"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""登"", ""rhyme_category"": ""曾"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""定"", ""rhyme"": ""登"", ""tone"": ""入"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""定"", ""rhyme"": ""登"", ""tone"": ""入"", ""grade"": null, ""openness"": ""開""}",1
犬,ケン,ケン,いぬ,,いぬ,いぬ,◆イヌ科の動物の総称、同「狗」、敢えて区分するとすれば大形のものが「犬」、小形のものが「狗」◆つまらないもの、(自らを卑下して)つまらないもの◆「犬馬(ケンバ)」◇イヌ(犬)とウマ(馬)◇(謙って自らを指し、犬馬のように労を厭わない)卑しい者◆いぬ、部首名,大犬,犬,,4y,4,0,4,quan,quan3,q,uan3,3,-n,0,none,1,"[{""word"": ""犬"", ""kana"": ""いぬ""}]",溪,牙,次清,先,山,,合,上,0,,"[{""initial"": ""溪"", ""initial_category"": ""牙"", ""voicing"": ""次清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""先"", ""rhyme_category"": ""山"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
状,ソウ,ソウ|ジョウ,,ジョウ,,ねんがじょう,◆形、姿形(すがたかたち)、有様(ありさま)、情況(ジョウキョウ)、様子(ヨウシ、ようす)◆様子を述べる、言い表す、またその文書や手紙,ン冫Ｉ｜丨丬大犬状,犬,丬,4y,4,3,7,zhuang,zhuang4,zh,uang4,4,-ng,0,none,1,"[{""word"": ""年賀状"", ""kana"": ""ねんがじょう""}]",崇,齒,全濁,陽,宕,,開,去,0,,"[{""initial"": ""崇"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""陽"", ""rhyme_category"": ""宕"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""崇"", ""rhyme"": ""陽"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""崇"", ""rhyme"": ""陽"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}",1
狭,キョウ,キョウ|コウ|ギョウ,せま・い|せば・まる|せば・める|さ,,せま・い,せまい,◆両側から挟(はさ)まれて空き(あき、幅、間隔)が小さい、また小さくなる、また小さくする◆心(度量)に幅がない(余裕がない)、また小さい◆幅や間隔が小さい,ノ２）犭二ソ丷人大夫夹狭,犬,夹,4y,3,6,9,xia,xia2,x,ia2,2,none,0,none,1,"[{""word"": ""狭い"", ""kana"": ""せまい""}]",匣,喉,全濁,咸,咸,,,入,1,フ,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""咸"", ""rhyme_category"": ""咸"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""フ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""咸"", ""tone"": ""入"", ""grade"": null, ""openness"": null}","{""initial"": ""匣"", ""rhyme"": ""咸"", ""tone"": ""入"", ""grade"": null, ""openness"": null}",1
猫,ビョウ,ビョウ|ミョウ,ねこ,,ねこ,ねこ,◆ネコ(猫)、特にイエネコ(家猫、家畜化されたネコ、飼い猫)、ネコ科ネコ属の哺乳類、同繁「貓」◆(天子や領主が)夏に行う狩り、春は「蒐(シュウ)、獀(ソウ)」、秋は「獮(セン)」、冬は「狩(シュウ)」,ノ２）犭サ十２艹艹艹田苗猫,犬,苗,4y,3,8,11,mao,mao1,m,ao1,1,none,0,none,1,"[{""word"": ""猫"", ""kana"": ""ねこ""}]",,,,,,,,,0,,,0,,,,,0
玄,ゲン,ゲン|ケン,くろ,ゲン,,げんかん,◆やや赤みを帯びた黒色◆濃く深みのある(ほぼ黒に近い)色、深く暗い色、同「𢆯」◆天(テン)、頭上高く無限に広がる空間◆奥深いさま、遥(はる)か遠いさま◆奥深くその奥がよく見えないさま、遥か遠くその先が良く分からないさま◆か細いさま、か細く見分けにくいさま◆暗くぼんやりしているさま、何とも言い難いさま◆げん、部首名,亠くム厶幺玄,玄,,51,5,0,5,xuan,xuan2,x,uan2,2,-n,0,none,1,"[{""word"": ""玄関"", ""kana"": ""げんかん""}]",匣,喉,全濁,先,山,,合,平,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""先"", ""rhyme_category"": ""山"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""先"", ""tone"": ""平"", ""grade"": null, ""openness"": ""合""}","{""initial"": ""匣"", ""rhyme"": ""先"", ""tone"": ""平"", ""grade"": null, ""openness"": ""合""}",1
球,キュウ,キュウ|グ,たま,キュウ,,たっきゅう|やきゅう,◆丸いもの、毬(まり)状のもの、ボールball状のもの、同「毬」◆美しい玉(ギョク、宝石)◆玉(ギョク、大変美しい石)製の磬(ケイ、打楽器)、同「璆」 ,王一亅十ンく氺、丶求球,玉,求,52,4,7,11,qiu,qiu2,q,iu2,2,none,0,none,2,"[{""word"": ""卓球"", ""kana"": ""たっきゅう""}, {""word"": ""野球"", ""kana"": ""やきゅう""}]",羣,牙,全濁,尤,流,,,平,0,,"[{""initial"": ""羣"", ""initial_category"": ""牙"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""尤"", ""rhyme_category"": ""流"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""羣"", ""rhyme"": ""尤"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""羣"", ""rhyme"": ""尤"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
理,リ,リ,ことわり,リ,,せいり|ちゅうかりょうり|りょうり,◆玉(ギョク、大変美しい石)の筋目(すじめ)、規則正しく並んだ筋目◆物事の正しい筋道◆筋道を立てる、また立っている、筋を通す、また通っている◆筋道に沿って判断する、また治める,王田甲土里理,玉,里,52,4,7,11,li,li3,l,i3,3,none,0,none,3,"[{""word"": ""整理"", ""kana"": ""せいり""}, {""word"": ""中華料理"", ""kana"": ""ちゅうかりょうり""}, {""word"": ""料理"", ""kana"": ""りょうり""}]",來,舌,次濁,之,止,,,上,0,,"[{""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
瓜,カ,カ|ケ,うり,カ,,すいか,◆ウリ(瓜)、ウリ科の蔓性の草の総称 ◆うり、部首名,爪ム厶瓜,瓜,,53,5,0,5,gua,gua1,g,ua1,1,none,0,none,1,"[{""word"": ""西瓜"", ""kana"": ""すいか""}]",見,牙,全清,麻,假,二,合,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
甘,カン,カン,あま・い|あま・える|あま・やかす|あま・んずる|うま・い,,あま・い|あま・える|あま・やかす|あま・んずる,あまい,◆あま・い、五味(甘・酸・鹹・苦・辛)の一つ、同「甜」◆あま・い、口当たりがよい◆うま・い、美味(おい)しい、味が良い◆あま・んずる、満足する、よしとする、よしとして受け入れる◆あまい、部首名,廿甘,甘,,55,5,0,5,gan,gan1,g,an1,1,-n,0,none,1,"[{""word"": ""甘い"", ""kana"": ""あまい""}]",見,牙,全清,談,咸,,,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""談"", ""rhyme_category"": ""咸"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
